id,component_id,component_code,vessel_code,job_id,job_code,work_order_id,work_order_no,job_title,maintenance_type,date_completed,running_hours_at_completion,performed_by,approved_by,approval_date,status,work_description,spares_used,remarks,is_component_replaced,created_at
288,COMP-1768374768456-z5jr6vit3,653.004.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698350-oxdhbvc0t,MKR-OV-00025,WO-1770967515017-uxpu9x6r4,UWO-653.004.04-2025-609,AE3 Pistons And Connecting Rod No.04 - Electrical Fault - Motor Trip,Servicing,2025-08-26,,2nd Engineer,,2025-08-27,Approved,Motor tripped on overload. Investigated and rectified fault.,,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:14.735039
287,COMP-1768374767678-er7u9xyi5,71,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698754-924wtcd3n,MKR-IN-00054,WO-1770967515017-t3olnk6zt,UWO-71-2025-604,LUBE OIL SYSTEMS - Pipe Leakage - Welding Repair,Servicing,2025-09-20,,2nd Engineer,,2025-09-23,Approved,"Pipe leakage found in engine room. Temporary repair carried out, permanent repair planned.",,Minor adjustments carried out during LUBE OIL SYSTEMS - Pipe Leakage - Welding Repair. Performance within acceptable parameters.,f,2026-02-18 04:41:14.729895
286,COMP-1768374768219-f5y8ppktt,601.066.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697662-ii0y0011s,MKR-IN-00079,WO-1770978832259-su1zrpjsc,MKR-IN-00079-601.066.06-2025-493,Main Engine – Indicator Valves & Indicators Inspection - 1M,Maintenance,2025-09-06,,Chief Engineer,,2025-09-08,Approved,,,Consumable parts replaced as per maintenance plan. Used parts stored for disposal.,f,2026-02-18 04:41:14.714351
285,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-k8vp25b3x,WO-702.005.02-2025-292,"Purifier, Routine - 1W",Servicing,2025-08-23,,3rd Engineer,,2025-08-24,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:14.699702
284,COMP-1768374767946-xvx5auscz,285.001.09,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696874-phtun2znj,MKR-IN-00072,WO-1770978832256-l4qwxyxeh,MKR-IN-00072-285.001.09-2025-246,Ballast Tanks Inspection - 1M,Maintenance,2025-09-10,,Chief Engineer,,2025-09-11,Approved,,,Checks completed as per manufacturer guidelines for Ballast Tanks Inspection - 1M. Next service due as scheduled.,f,2026-02-18 04:41:14.692136
283,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-d4113sgyv,WO-702.005.02-2025-293,"Purifier, Routine - 1W",Servicing,2025-08-31,,3rd Engineer,,2025-09-01,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:14.686879
282,COMP-1768374768239-6wbm7nkr9,651.003.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697715-p7a1yt6pq,MKR-IN-00085,WO-1770967515004-u3fzj4cln,WO-651.003.01-2025-347,AE Cylinder Liner Inspection - 1M,Servicing,2025-08-31,,3rd Engineer,,2025-09-03,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

DESCRIPTION
===========
1. Liner Condition (Visual / Indirect)

Check for abnormal scavenge space condition (if accessible).

Look for signs of scuffing, scoring, or polishing (based on inspection ports or trend data).

Monitor liner condition through performance parameters if direct access is not possible.

2. Lubrication

Verify cylinder lubrication rate (if applicable) is as per maker’s recommendation.

Check lube oil distribution and absence of oil starvation signs.

Review lube oil consumption trends.

3. Cooling & Sealing

Monitor jacket water temperature and pressure related to cylinder No.01.

Check for cooling water leakage into cylinder or crankcase.

Verify condition of liner sealing arrangements (indirect observation).",,Equipment tested satisfactorily after completion of AE Cylinder Liner Inspection - 1M. No issues found.,f,2026-02-18 04:41:14.679928
281,COMP-1768374768410-eurzscqdj,653.002.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698254-e7d6bn0wz,MKR-IN-00080,WO-1770978832260-qpa6dgn99,MKR-IN-00080-653.002.01-2025-679,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2025-09-14,,4th Engineer,,2025-09-17,Approved,,,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:14.672464
280,COMP-1768374767834-dbncpiany,601.053,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697585-z6leju6xr,MKR-IN-00066,WO-1770967515015-cgeh5bvsb,WO-601.053-2025-449,"ME Turbocharger Turbine, Cleaning - 500H",Servicing,2025-09-03,,2nd Engineer,,2025-09-05,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 3M-2 DIESEL ENGINE VOL II;5303.pdf
Pdf Page No: 196, 171, 172
Job Reference: Group No. 400
Chapter: Maintenance Schedule Of Main Parts


DESCRIPTION
===========
1. Cleaning of turbine side of turbocharger to be carried out (vegetal solid cleaning).",,Spare parts replaced as listed. Old parts retained for inspection/disposal.,f,2026-02-18 04:41:14.667083
279,COMP-1768374768248-zja2xeelc,651.003.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697730-vrhe8emeh,MKR-IN-00085,WO-1770978832259-rtx8qvrk4,MKR-IN-00085-651.003.04-2025-584,AE Cylinder Liner Inspection - 1M,Maintenance,2025-09-13,,4th Engineer,,2025-09-15,Approved,,,All maintenance checks completed per OEM recommendations. Next scheduled service as per PMS.,f,2026-02-18 04:41:14.661535
278,COMP-1768374768221-1uo61tqy1,651.002.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697677-l4b48zr2y,MKR-IN-00080,WO-1770967515017-gfmk620xp,UWO-651.002.01-2025-577,AE1 Cylinder Covers W/Valves No.01 - Electrical Fault - Motor Trip,Servicing,2025-09-01,,4th Engineer,,2025-09-04,Approved,Motor tripped on overload. Investigated and rectified fault.,,Minor adjustments carried out during AE1 Cylinder Covers W/Valves No.01 - Electrical Fault - Motor Trip. Performance within acceptable parameters.,f,2026-02-18 04:41:14.656925
277,COMP-1768374768149-xq053ewev,601.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697418-2fk1daqf0,MKR-IN-00076,WO-1770978832258-2kmoh7wo7,MKR-IN-00076-601.005.02-2025-394,"Main Engine – Connecting Rods, Crosshead & Guide Assemblies Inspection - 1M",Maintenance,2025-09-10,,Chief Engineer,,2025-09-12,Approved,,,Spare parts replaced as listed. Old parts retained for inspection/disposal.,f,2026-02-18 04:41:14.652309
276,COMP-1768374768443-sj0hmblft,653.003.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698327-s9rfxwr8p,MKR-IN-00085,WO-1770967515004-gw8256wm6,WO-653.003.06-2025-383,AE Cylinder Liner Inspection - 1M,Servicing,2025-09-08,,3rd Engineer,,2025-09-10,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

DESCRIPTION
===========
1. Liner Condition (Visual / Indirect)

Check for abnormal scavenge space condition (if accessible).

Look for signs of scuffing, scoring, or polishing (based on inspection ports or trend data).

Monitor liner condition through performance parameters if direct access is not possible.

2. Lubrication

Verify cylinder lubrication rate (if applicable) is as per maker’s recommendation.

Check lube oil distribution and absence of oil starvation signs.

Review lube oil consumption trends.

3. Cooling & Sealing

Monitor jacket water temperature and pressure related to cylinder No.01.

Check for cooling water leakage into cylinder or crankcase.

Verify condition of liner sealing arrangements (indirect observation).",,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:14.646692
275,COMP-1768374767910-h2nui498v,278.010.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768374783248-r2uv8ufaf,MKR-IN-00071,WO-1770978832255-vvt8kehae,MKR-IN-00071-278.010.01-2025-157,"Impressed Current Cathodic Protection (ICCP), Inspection - 1M",Maintenance,2025-09-17,,2nd Engineer,,2025-09-20,Approved,,,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:14.641629
274,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-o8agjtqce,WO-702.005.02-2025-294,"Purifier, Routine - 1W",Servicing,2025-09-07,,3rd Engineer,,2025-09-09,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Consumable parts replaced as per maintenance plan. Used parts stored for disposal.,f,2026-02-18 04:41:14.636766
273,COMP-1768374767950-2ln09g0jp,285.001.10,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696881-rh3q9wjwg,MKR-IN-00072,WO-1770978832256-ovc13ftq0,MKR-IN-00072-285.001.10-2025-254,Ballast Tanks Inspection - 1M,Maintenance,2025-09-22,,Chief Engineer,,2025-09-24,Approved,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:14.632141
272,COMP-1768374768225-48hk6uhgn,651.002.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697685-xfdk7mrhe,MKR-IN-00080,WO-1770978832259-mnrll0lnr,MKR-IN-00080-651.002.02-2025-508,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2025-09-14,,Chief Engineer,,2025-09-17,Approved,,,All checks completed as per manufacturer guidelines. Next service due as scheduled.,f,2026-02-18 04:41:14.626201
271,COMP-1768374767824-e42vyhy7q,601.010,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697491-0gf53o4y2,MKR-IN-00070,WO-1770978832254-h4bc4e0dn,MKR-IN-00070-601.010-2025-013,"ME Bed Plate Set Bolts, Inspection - 15000H",Maintenance,2025-09-27,,2nd Engineer,,2025-09-30,Approved,,,"Work on ME Bed Plate Set Bolts, Inspection - 15000H delayed due to operational requirements. Completed during next available window.",f,2026-02-18 04:41:14.619487
270,COMP-1768374768130-yqa3gw7x0,601.004.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697363-vlsr43081,MKR-IN-00063,WO-1770978832256-xl5lddm51,MKR-IN-00063-601.004.02-2025-310,"ME Piston And Rings, Inspection - 500H",Maintenance,2025-09-18,,4th Engineer,,2025-09-19,Approved,,,"Equipment tested satisfactorily after completion of ME Piston And Rings, Inspection - 500H. No issues found.",f,2026-02-18 04:41:14.613625
269,COMP-1768374768379-2zv2yyr8c,652.007.05,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698137-qlyca788d,MKR-IN-00015,WO-1770967515017-tz51pn0kf,UWO-652.007.05-2025-489,"AE2 Main Bearings, Journals No.05 - Cooling System Malfunction",Servicing,2025-10-04,,2nd Engineer,,2025-10-06,Approved,Cooling water temperature rising. Investigated and cleaned heat exchanger.,,Work delayed due to weather/operational constraints. Completed during port stay.,f,2026-02-18 04:41:14.608101
268,COMP-1768374768477-qqu2wjvsv,653.007.05,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698388-la8mztoez,MKR-IN-00015,WO-1770978832255-zhy8xpxnk,MKR-IN-00015-653.007.05-2025-132,"DG Main Bearing, Visual Check - 2Y/8000H",Maintenance,2025-09-20,,4th Engineer,,2025-09-21,Approved,,,Minor additional findings recorded. Follow-up inspection recommended during next maintenance period.,f,2026-02-18 04:41:14.601917
267,COMP-1768374768391-ep30qznw7,652.020.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698171-wtdhdrcbp,MKR-IN-00017,WO-1770967515017-4xhyu77c2,UWO-652.020.02-2025-551,AE2 Crankcase Doors W/Safety Valve No.02 - Hydraulic System Pressure Drop,Servicing,2025-09-17,,Chief Engineer,,2025-09-20,Approved,Hydraulic system pressure dropping. Investigated and found leaking fitting. Repaired.,,Minor adjustments carried out during AE2 Crankcase Doors W/Safety Valve No.02 - Hydraulic System Pressure Drop. Performance within acceptable parameters.,f,2026-02-18 04:41:14.594057
266,COMP-1768374768161-fwhsrv4rs,601.005.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697440-jtfr7vtfi,MKR-IN-00076,WO-1770967515017-mve6qrz9k,UWO-601.005.06-2025-553,"ME Connecting Rods, Crosshead, Guides No.06 - Electrical Fault - Motor Trip",Servicing,2025-09-17,,Chief Engineer,,2025-09-19,Approved,Motor tripped on overload. Investigated and rectified fault.,,"Equipment tested satisfactorily after completion of ME Connecting Rods, Crosshead, Guides No.06 - Electrical Fault - Motor Trip. No issues found.",f,2026-02-18 04:41:14.587837
265,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-dlfjxi5km,WO-702.005.02-2025-295,"Purifier, Routine - 1W",Servicing,2025-09-12,,3rd Engineer,,2025-09-15,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:14.57816
264,COMP-1768374768225-48hk6uhgn,651.002.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697685-xfdk7mrhe,MKR-IN-00080,WO-1770978832259-3yynb96yf,MKR-IN-00080-651.002.02-2025-517,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2025-09-21,,Chief Engineer,,2025-09-22,Approved,,,All maintenance checks completed per OEM recommendations. Next scheduled service as per PMS.,f,2026-02-18 04:41:14.565687
263,COMP-1768374768161-fwhsrv4rs,601.005.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697440-jtfr7vtfi,MKR-IN-00076,WO-1770978832258-a4a1sdbbw,MKR-IN-00076-601.005.06-2025-419,"Main Engine – Connecting Rods, Crosshead & Guide Assemblies Inspection - 1M",Maintenance,2025-10-02,,2nd Engineer,,2025-10-03,Approved,,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:14.556636
262,COMP-1768374767918-4vp8g44db,285.001.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696823-5izcxc9cy,MKR-IN-00072,WO-1770978832255-r604iic58,MKR-IN-00072-285.001.01-2025-181,Ballast Tanks Inspection - 1M,Maintenance,2025-10-04,,2nd Engineer,,2025-10-05,Approved,,,Equipment tested satisfactorily after completion of Ballast Tanks Inspection - 1M. No issues found.,f,2026-02-18 04:41:14.549763
261,COMP-1768374768410-eurzscqdj,653.002.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698254-e7d6bn0wz,MKR-IN-00080,WO-1770978832260-94jsx6f83,MKR-IN-00080-653.002.01-2025-682,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2025-09-28,,4th Engineer,,2025-09-29,Approved,,,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:14.539544
260,COMP-1768374768328-zwpifp57r,652.002.05,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698041-wutf3wqif,MKR-IN-00080,WO-1770967515018-oew9r8c4b,UWO-652.002.05-2025-764,AE2 Cylinder Covers W/Valves No.05 - Hydraulic System Pressure Drop,Servicing,2025-09-16,,3rd Engineer,,2025-09-19,Approved,Hydraulic system pressure dropping. Investigated and found leaking fitting. Repaired.,,Required spare parts replaced during AE2 Cylinder Covers W/Valves No.05 - Hydraulic System Pressure Drop. Old parts retained for inspection.,f,2026-02-18 04:41:14.53438
259,COMP-1768374768149-xq053ewev,601.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697418-2fk1daqf0,MKR-IN-00076,WO-1770978832258-o86surofj,MKR-IN-00076-601.005.02-2025-401,"Main Engine – Connecting Rods, Crosshead & Guide Assemblies Inspection - 1M",Maintenance,2025-09-30,,Chief Engineer,,2025-10-03,Approved,,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:14.525809
258,COMP-1768374768242-ybntycqh5,651.003.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697720-m80h9gkmd,MKR-IN-00085,WO-1770967515019-uht3g14tn,UWO-651.003.02-2025-827,AE1 Cylinder Liners No.02 - Pipe Leakage - Welding Repair,Servicing,2025-09-23,,4th Engineer,,2025-09-25,Approved,"Pipe leakage found in engine room. Temporary repair carried out, permanent repair planned.",,Checks completed as per manufacturer guidelines for AE1 Cylinder Liners No.02 - Pipe Leakage - Welding Repair. Next service due as scheduled.,f,2026-02-18 04:41:14.517998
257,COMP-1768374768230-di5x3jxz8,651.002.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697698-z6haq29k,MKR-IN-00080,WO-1770978832259-o5en9f0a3,MKR-IN-00080-651.002.04-2025-532,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2025-10-14,,Chief Engineer,,2025-10-15,Approved,,,Required spare parts replaced during AE Cylinder Covers with Valves Inspection - 1M. Old parts retained for inspection.,f,2026-02-18 04:41:14.510377
256,COMP-1768374767884-8s61xigy8,653.018,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698405-dy502mchl,MKR-IN-00086,WO-1770978832255-8ad5gtbuy,MKR-IN-00086-653.018-2025-135,AE Crankcase Detailed Inspection - 4000H,Maintenance,2025-09-28,,2nd Engineer,,2025-09-29,Approved,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:14.502969
255,COMP-1768374767744-xrh88aod2,651.020,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697820-rz0yqv3qm,MKR-IN-00017,WO-1770967515018-cfaftoyfy,UWO-651.020-2025-691,AE1 Crankcase Doors W/Safety Valve - Filter Blockage - Emergency Cleaning,Servicing,2025-09-27,,3rd Engineer,,2025-09-28,Approved,Filter differential pressure high. Emergency cleaning/replacement carried out.,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:14.496347
254,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-cwrqopogs,WO-702.005.02-2025-296,"Purifier, Routine - 1W",Servicing,2025-10-19,,3rd Engineer,,2025-10-21,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,All checks completed as per manufacturer guidelines. Next service due as scheduled.,f,2026-02-18 04:41:14.490225
253,COMP-1768374768428-eel560gpb,653.003.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698297-7lwvv9bwl,MKR-IN-00085,WO-1770967515018-m3yvb4wke,UWO-653.003.01-2025-730,AE3 Cylinder Liners No.01 - Filter Blockage - Emergency Cleaning,Servicing,2025-09-20,,4th Engineer,,2025-09-23,Approved,Filter differential pressure high. Emergency cleaning/replacement carried out.,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:14.483924
252,COMP-1768374767834-dbncpiany,601.053,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697606-ji0v6o8wq,MKR-SE-00026,WO-1770967515015-8tvgil3au,WO-601.053-2025-416,"ME Turbocharger Thrust Bearing, Renewal/Replace - 15000H",Servicing,2025-09-21,,2nd Engineer,,2025-09-22,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 3M-2 DIESEL ENGINE VOL II;5303.pdf
Pdf Page No: 445
Chapter: 4. Maintenance and Servicing
Section: 4.3.1 Thrust Bearing Replacement Criteria

DESCRIPTION
===========
1. Replace the thrust bearing.",,"Equipment tested satisfactorily after completion of ME Turbocharger Thrust Bearing, Renewal/Replace - 15000H. No issues found.",f,2026-02-18 04:41:14.479564
251,COMP-1768374768359-gjwrc6wwi,652.004.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698100-8wqauevrt,MKR-OV-00025,WO-1770967515017-zjprll52h,UWO-652.004.04-2025-508,AE2 Pistons And Connecting Rod No.04 - Alarm Investigation - System Check,Servicing,2025-09-24,,2nd Engineer,,2025-09-27,Approved,Investigated alarm. Found faulty sensor/connection. Rectified.,,Minor adjustments carried out during AE2 Pistons And Connecting Rod No.04 - Alarm Investigation - System Check. Performance within acceptable parameters.,f,2026-02-18 04:41:14.473489
250,COMP-1768374768166-sdzw49j0b,601.007.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697451-2guersb2z,MKR-IN-00064,WO-1770978832258-mfukb0ju0,MKR-IN-00064-601.007.02-2025-427,"ME Main Bearing Clearance, Inspection - 6000H",Maintenance,2025-10-13,,4th Engineer,,2025-10-16,Approved,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:14.468238
249,COMP-1768374768236-120so6zd8,651.002.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697709-kfxro24s3,MKR-IN-00080,WO-1770978832259-mxke4cgxq,MKR-IN-00080-651.002.06-2025-548,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2025-10-08,,Chief Engineer,,2025-10-10,Approved,,,Equipment tested satisfactorily after completion of AE Cylinder Covers with Valves Inspection - 1M. No issues found.,f,2026-02-18 04:41:14.462815
248,COMP-1768374767936-bgz64dkel,285.001.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696857-ts9yqo7ko,MKR-IN-00072,WO-1770967515018-3cl3fe97p,UWO-285.001.06-2025-680,Ballast Tanks/SW Tanks No.06 - Alarm Investigation - System Check,Servicing,2025-09-24,,2nd Officer,,2025-09-26,Approved,Investigated alarm. Found faulty sensor/connection. Rectified.,,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:14.457488
247,COMP-1768374767802-sjje0yq3o,403.001,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696892-thsj9k2p0,MKR-IN-00042,WO-1770967515018-rpd6be50l,UWO-403.001-2025-649,"Steering Gears, Complete - Pipe Leakage - Welding Repair",Servicing,2025-10-03,,Chief Engineer,,2025-10-04,Approved,"Pipe leakage found in engine room. Temporary repair carried out, permanent repair planned.",,Minor additional findings recorded. Follow-up inspection recommended during next maintenance period.,f,2026-02-18 04:41:14.452915
246,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-eslol168f,WO-702.005.02-2025-297,"Purifier, Routine - 1W",Servicing,2025-09-28,,3rd Engineer,,2025-09-30,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:14.443343
